whereat_api.Base	8dynos	RUN	1446864073696	8 dynos; 1000 users; 5sec intvl;	2.0
5 Sec Interval	4682739310932217542-957	REQUEST		Request 2	1446864127240	1446864127287	1446864157355	1446864157355	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-894	REQUEST		Request 3	1446864127308	1446864127309	1446864157357	1446864157357	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-682	REQUEST		Request 3	1446864157198	1446864157219	1446864157310	1446864157361	OK	 
5 Sec Interval	4682739310932217542-886	REQUEST		Request 3	1446864157199	1446864157222	1446864157314	1446864157364	OK	 
5 Sec Interval	4682739310932217542-733	REQUEST		Request 3	1446864127229	1446864127260	1446864157365	1446864157365	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-825	REQUEST		Request 3	1446864127094	1446864127245	1446864157371	1446864157371	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-750	REQUEST		Request 3	1446864157209	1446864157231	1446864157327	1446864157377	OK	 
5 Sec Interval	4682739310932217542-405	REQUEST		Request 3	1446864127189	1446864127259	1446864157378	1446864157378	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-858	REQUEST		Request 3	1446864157199	1446864157219	1446864157336	1446864157380	OK	 
5 Sec Interval	4682739310932217542-410	REQUEST		Request 3	1446864127279	1446864127308	1446864157397	1446864157397	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-589	REQUEST		Request 3	1446864127380	1446864127382	1446864157412	1446864157412	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-912	REQUEST		Request 2	1446864127308	1446864127361	1446864157444	1446864157444	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-679	REQUEST		Request 3	1446864127408	1446864127409	1446864157461	1446864157461	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-622	REQUEST		Request 3	1446864157309	1446864157343	1446864157457	1446864157498	OK	 
5 Sec Interval	4682739310932217542-511	REQUEST		Request 3	1446864127371	1446864127436	1446864157502	1446864157503	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-529	REQUEST		Request 3	1446864157339	1446864157374	1446864157469	1446864157506	OK	 
5 Sec Interval	4682739310932217542-661	REQUEST		Request 3	1446864127489	1446864127489	1446864157506	1446864157506	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-862	REQUEST		Request 3	1446864127479	1446864127480	1446864157507	1446864157507	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-956	REQUEST		Request 3	1446864157343	1446864157379	1446864157472	1446864157516	OK	 
5 Sec Interval	4682739310932217542-677	REQUEST		Request 3	1446864127500	1446864127500	1446864157532	1446864157532	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-568	REQUEST		Request 3	1446864127528	1446864127529	1446864157554	1446864157554	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-803	REQUEST		Request 3	1446864127568	1446864127573	1446864157588	1446864157588	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-314	REQUEST		Request 3	1446864127449	1446864127494	1446864157599	1446864157599	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-543	REQUEST		Request 3	1446864127469	1446864127528	1446864157599	1446864157599	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-983	REQUEST		Request 2	1446864127480	1446864127527	1446864157607	1446864157607	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-718	REQUEST		Request 3	1446864127579	1446864127595	1446864157631	1446864157631	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-962	REQUEST		Request 2	1446864127458	1446864127494	1446864157633	1446864157633	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-86	REQUEST		Request 3	1446864127598	1446864127628	1446864157645	1446864157645	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-960	REQUEST		Request 3	1446864127559	1446864127595	1446864157646	1446864157646	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-891	REQUEST		Request 3	1446864157500	1446864157519	1446864157611	1446864157670	OK	 
5 Sec Interval	4682739310932217542-827	REQUEST		Request 3	1446864157499	1446864157519	1446864157616	1446864157673	OK	 
5 Sec Interval	4682739310932217542-531	REQUEST		Request 3	1446864157500	1446864157521	1446864157621	1446864157674	OK	 
5 Sec Interval	4682739310932217542-867	REQUEST		Request 3	1446864127650	1446864127658	1446864157676	1446864157676	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-922	REQUEST		Request 3	1446864157501	1446864157522	1446864157632	1446864157677	OK	 
5 Sec Interval	4682739310932217542-779	REQUEST		Request 3	1446864127639	1446864127640	1446864157677	1446864157677	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-513	REQUEST		Request 3	1446864127660	1446864127661	1446864157677	1446864157677	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-921	REQUEST		Request 2	1446864127340	1446864127594	1446864157690	1446864157690	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-274	REQUEST		Request 3	1446864127541	1446864127611	1446864157695	1446864157695	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-868	REQUEST		Request 3	1446864127458	1446864127628	1446864157698	1446864157698	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-639	REQUEST		Request 3	1446864127579	1446864127626	1446864157698	1446864157698	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-555	REQUEST		Request 3	1446864127610	1446864127721	1446864157732	1446864157732	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-99	REQUEST		Request 4	1446864157698	1446864157698	1446864157735	1446864157768	OK	 
5 Sec Interval	4682739310932217542-489	REQUEST		Request 3	1446864127710	1446864127739	1446864157771	1446864157771	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-907	REQUEST		Request 3	1446864127661	1446864127765	1446864157775	1446864157775	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-941	REQUEST		Request 3	1446864127769	1446864127769	1446864157787	1446864157787	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-582	REQUEST		Request 3	1446864127750	1446864127778	1446864157802	1446864157802	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-950	REQUEST		Request 3	1446864127660	1446864127719	1446864157805	1446864157805	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-276	REQUEST		Request 3	1446864127541	1446864127692	1446864157809	1446864157809	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-222	REQUEST		Request 3	1446864127690	1446864127778	1446864157841	1446864157841	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-84	REQUEST		Request 3	1446864127659	1446864127774	1446864157843	1446864157843	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-461	REQUEST		Request 3	1446864127818	1446864127837	1446864157901	1446864157901	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-230	REQUEST		Request 3	1446864127919	1446864127937	1446864157953	1446864157953	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-571	REQUEST		Request 2	1446864127710	1446864127899	1446864157963	1446864157963	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-970	REQUEST		Request 3	1446864127908	1446864127929	1446864157989	1446864157989	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-224	REQUEST		Request 3	1446864127949	1446864127974	1446864157990	1446864157990	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-915	REQUEST		Request 3	1446864127888	1446864127981	1446864157993	1446864157993	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-169	REQUEST		Request 3	1446864157858	1446864157883	1446864157989	1446864158026	OK	 
5 Sec Interval	4682739310932217542-225	REQUEST		Request 3	1446864157868	1446864157892	1446864157991	1446864158032	OK	 
5 Sec Interval	4682739310932217542-87	REQUEST		Request 3	1446864127751	1446864127992	1446864158054	1446864158054	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-205	REQUEST		Request 3	1446864128048	1446864128048	1446864158061	1446864158061	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-668	REQUEST		Request 3	1446864128068	1446864128069	1446864158080	1446864158080	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-611	REQUEST		Request 3	1446864127918	1446864127998	1446864158084	1446864158084	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-483	REQUEST		Request 2	1446864127661	1446864128027	1446864158087	1446864158087	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-684	REQUEST		Request 2	1446864127938	1446864128021	1446864158087	1446864158087	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-973	REQUEST		Request 3	1446864128089	1446864128089	1446864158100	1446864158100	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-114	REQUEST		Request 3	1446864128099	1446864128100	1446864158113	1446864158113	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-972	REQUEST		Request 3	1446864128099	1446864128100	1446864158120	1446864158120	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-228	REQUEST		Request 4	1446864128108	1446864128109	1446864158121	1446864158121	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-776	REQUEST		Request 2	1446864127919	1446864128066	1446864158132	1446864158132	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-881	REQUEST		Request 2	1446864128069	1446864128087	1446864158151	1446864158151	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-815	REQUEST		Request 3	1446864128088	1446864128108	1446864158182	1446864158182	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-918	REQUEST		Request 9	1446864158019	1446864158038	1446864158129	1446864158187	OK	 
5 Sec Interval	4682739310932217542-302	REQUEST		Request 3	1446864158019	1446864158038	1446864158137	1446864158191	OK	 
5 Sec Interval	4682739310932217542-367	REQUEST		Request 3	1446864158018	1446864158038	1446864158143	1446864158195	OK	 
5 Sec Interval	4682739310932217542-217	REQUEST		Request 3	1446864128199	1446864128199	1446864158212	1446864158212	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-808	REQUEST		Request 2	1446864127829	1446864128175	1446864158238	1446864158238	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-873	REQUEST		Request 3	1446864128260	1446864128261	1446864158276	1446864158276	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-851	REQUEST		Request 3	1446864128279	1446864128336	1446864158347	1446864158347	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-498	REQUEST		Request 3	1446864128250	1446864128289	1446864158354	1446864158354	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-820	REQUEST		Request 2	1446864128269	1446864128291	1446864158359	1446864158359	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-797	REQUEST		Request 3	1446864128348	1446864128348	1446864158364	1446864158364	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-69	REQUEST		Request 3	1446864128318	1446864128339	1446864158411	1446864158411	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-342	REQUEST		Request 3	1446864128420	1446864128421	1446864158432	1446864158432	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-967	REQUEST		Request 2	1446864128329	1446864128351	1446864158439	1446864158439	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-38	REQUEST		Request 3	1446864128429	1446864128429	1446864158445	1446864158445	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-902	REQUEST		Request 3	1446864128419	1446864128420	1446864158456	1446864158456	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-389	REQUEST		Request 3	1446864158298	1446864158318	1446864158413	1446864158456	OK	 
5 Sec Interval	4682739310932217542-494	REQUEST		Request 2	1446864128379	1446864128400	1446864158462	1446864158462	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-142	REQUEST		Request 9	1446864158369	1446864158369	1446864158443	1446864158474	OK	 
5 Sec Interval	4682739310932217542-270	REQUEST		Request 3	1446864128398	1446864128419	1446864158498	1446864158498	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-374	REQUEST		Request 3	1446864158348	1446864158370	1446864158469	1446864158503	OK	 
5 Sec Interval	4682739310932217542-686	REQUEST		Request 3	1446864158340	1446864158359	1446864158480	1446864158513	OK	 
5 Sec Interval	4682739310932217542-444	REQUEST		Request 3	1446864128528	1446864128529	1446864158541	1446864158541	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-699	REQUEST		Request 3	1446864128539	1446864128541	1446864158566	1446864158566	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-896	REQUEST		Request 2	1446864128491	1446864128511	1446864158579	1446864158579	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-659	REQUEST		Request 3	1446864128493	1446864128517	1446864158579	1446864158579	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-402	REQUEST		Request 3	1446864128549	1446864128551	1446864158582	1446864158582	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-2	REQUEST		Request 4	1446864158428	1446864158446	1446864158551	1446864158583	OK	 
5 Sec Interval	4682739310932217542-216	REQUEST		Request 3	1446864128528	1446864128549	1446864158612	1446864158612	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-879	REQUEST		Request 2	1446864128538	1446864128561	1446864158625	1446864158625	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-510	REQUEST		Request 3	1446864128529	1446864128550	1446864158628	1446864158628	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-537	REQUEST		Request 3	1446864128559	1446864128579	1446864158645	1446864158645	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-822	REQUEST		Request 3	1446864128608	1446864128629	1446864158689	1446864158689	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-116	REQUEST		Request 3	1446864128628	1446864128648	1446864158707	1446864158707	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-130	REQUEST		Request 3	1446864158479	1446864158500	1446864158697	1446864158728	OK	 
5 Sec Interval	4682739310932217542-476	REQUEST		Request 3	1446864128691	1446864128711	1446864158777	1446864158777	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-10	REQUEST		Request 3	1446864128699	1446864128731	1446864158794	1446864158794	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-819	REQUEST		Request 3	1446864128738	1446864128769	1446864158835	1446864158835	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-486	REQUEST		Request 3	1446864158679	1446864158701	1446864158815	1446864158850	OK	 
5 Sec Interval	4682739310932217542-424	REQUEST		Request 4	1446864128870	1446864128870	1446864158882	1446864158882	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-658	REQUEST		Request 3	1446864128858	1446864128879	1446864158943	1446864158943	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-746	REQUEST		Request 3	1446864128859	1446864128879	1446864158946	1446864158946	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-353	REQUEST		Request 4	1446864158870	1446864158890	1446864158976	1446864159007	OK	 
5 Sec Interval	4682739310932217542-848	REQUEST		Request 4	1446864158848	1446864158869	1446864158983	1446864159014	OK	 
5 Sec Interval	4682739310932217542-111	REQUEST		Request 4	1446864158948	1446864158948	1446864159000	1446864159033	OK	 
5 Sec Interval	4682739310932217542-58	REQUEST		Request 3	1446864128939	1446864128971	1446864159036	1446864159036	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-813	REQUEST		Request 4	1446864158969	1446864158969	1446864159024	1446864159046	OK	 
5 Sec Interval	4682739310932217542-72	REQUEST		Request 4	1446864158979	1446864158979	1446864159031	1446864159064	OK	 
5 Sec Interval	4682739310932217542-155	REQUEST		Request 3	1446864128981	1446864129011	1446864159072	1446864159072	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-101	REQUEST		Request 4	1446864158979	1446864158979	1446864159035	1446864159077	OK	 
5 Sec Interval	4682739310932217542-830	REQUEST		Request 4	1446864159000	1446864159001	1446864159042	1446864159080	OK	 
5 Sec Interval	4682739310932217542-517	REQUEST		Request 2	1446864128980	1446864129021	1446864159083	1446864159083	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-978	REQUEST		Request 3	1446864128970	1446864129004	1446864159083	1446864159083	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-28	REQUEST		Request 3	1446864129009	1446864129042	1446864159113	1446864159113	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-869	REQUEST		Request 3	1446864129054	1446864129074	1446864159136	1446864159136	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-25	REQUEST		Request 4	1446864159008	1446864159009	1446864159114	1446864159165	OK	 
5 Sec Interval	4682739310932217542-850	REQUEST		Request 4	1446864158979	1446864158998	1446864159108	1446864159169	OK	 
5 Sec Interval	4682739310932217542-196	REQUEST		Request 4	1446864159008	1446864159034	1446864159136	1446864159169	OK	 
5 Sec Interval	4682739310932217542-209	REQUEST		Request 4	1446864129159	1446864129160	1446864159174	1446864159174	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-323	REQUEST		Request 9	1446864159128	1446864159129	1446864159177	1446864159207	OK	 
5 Sec Interval	4682739310932217542-880	REQUEST		Request 3	1446864129138	1446864129181	1446864159241	1446864159241	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-70	REQUEST		Request 4	1446864159168	1446864159170	1446864159215	1446864159247	OK	 
5 Sec Interval	4682739310932217542-368	REQUEST		Request 3	1446864129138	1446864129179	1446864159251	1446864159251	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-885	REQUEST		Request 3	1446864129191	1446864129218	1446864159283	1446864159283	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-643	REQUEST		Request 2	1446864129198	1446864129225	1446864159285	1446864159285	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-186	REQUEST		Request 3	1446864129190	1446864129225	1446864159287	1446864159287	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-117	REQUEST		Request 4	1446864129300	1446864129301	1446864159313	1446864159313	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-107	REQUEST		Request 4	1446864129301	1446864129308	1446864159319	1446864159319	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-134	REQUEST		Request 4	1446864129258	1446864129281	1446864159341	1446864159341	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-133	REQUEST		Request 4	1446864129339	1446864129340	1446864159353	1446864159353	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-74	REQUEST		Request 3	1446864129328	1446864129356	1446864159420	1446864159420	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-388	REQUEST		Request 4	1446864129441	1446864129441	1446864159459	1446864159459	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-167	REQUEST		Request 4	1446864159368	1446864159368	1446864159441	1446864159474	OK	 
5 Sec Interval	4682739310932217542-119	REQUEST		Request 3	1446864129379	1446864129406	1446864159476	1446864159476	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-147	REQUEST		Request 4	1446864159290	1446864159309	1446864159445	1446864159480	OK	 
5 Sec Interval	4682739310932217542-832	REQUEST		Request 3	1446864129418	1446864129447	1446864159522	1446864159522	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-724	REQUEST		Request 3	1446864129440	1446864129461	1446864159533	1446864159533	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-135	REQUEST		Request 4	1446864159398	1446864159417	1446864159522	1446864159556	OK	 
5 Sec Interval	4682739310932217542-126	REQUEST		Request 4	1446864129538	1446864129540	1446864159558	1446864159558	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-387	REQUEST		Request 3	1446864129469	1446864129496	1446864159559	1446864159559	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-917	REQUEST		Request 4	1446864159470	1446864159471	1446864159532	1446864159572	OK	 
5 Sec Interval	4682739310932217542-354	REQUEST		Request 3	1446864129509	1446864129528	1446864159587	1446864159587	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-506	REQUEST		Request 4	1446864129570	1446864129571	1446864159589	1446864159589	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-554	REQUEST		Request 3	1446864129500	1446864129519	1446864159588	1446864159588	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-991	REQUEST		Request 4	1446864159509	1446864159509	1446864159555	1446864159591	OK	 
5 Sec Interval	4682739310932217542-609	REQUEST		Request 4	1446864159440	1446864159461	1446864159566	1446864159598	OK	 
5 Sec Interval	4682739310932217542-102	REQUEST		Request 4	1446864129508	1446864129540	1446864159609	1446864159609	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-429	REQUEST		Request 3	1446864129539	1446864129563	1446864159624	1446864159624	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-989	REQUEST		Request 4	1446864129630	1446864129630	1446864159652	1446864159652	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-19	REQUEST		Request 4	1446864129630	1446864129630	1446864159652	1446864159652	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-68	REQUEST		Request 2	1446864129570	1446864129589	1446864159659	1446864159659	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-59	REQUEST		Request 3	1446864129638	1446864129638	1446864159663	1446864159663	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-442	REQUEST		Request 4	1446864159479	1446864159499	1446864159637	1446864159679	OK	 
5 Sec Interval	4682739310932217542-751	REQUEST		Request 5	1446864139910	1446864139910	1446864159645	1446864159689	OK	 
5 Sec Interval	4682739310932217542-730	REQUEST		Request 4	1446864129690	1446864129691	1446864159702	1446864159702	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
5 Sec Interval	4682739310932217542-415	REQUEST		Request 4	1446864159488	1446864159507	1446864159679	1446864159718	OK	 
5 Sec Interval	4682739310932217542-403	REQUEST		Request 4	1446864159578	1446864159579	1446864159681	1446864159719	OK	 
5 Sec Interval	4682739310932217542-781	REQUEST		Request 3	1446864129649	1446864129668	1446864159729	1446864159729	KO	status.find.in(200,304,201,202,203,204,205,206,207,208,209), but actually found 503
